Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
913,913,0,0,370,2061,331
914,914,0,0,370,2061,331
915,915,0,0,370,2061,331
916,916,0,0,370,2061,331
917,917,0,0,370,2061,331
918,918,0,0,370,2061,331
919,919,0,0,370,2061,331
920,920,0,0,370,2061,331
921,921,0,0,370,2061,331
922,922,0,0,370,2061,331
923,923,0,0,370,2061,331
924,924,0,0,370,2061,331
925,925,0,0,370,2061,331
926,926,0,0,370,2061,331
927,927,0,0,370,2061,331
928,928,0,0,370,2061,331
929,929,0,0,370,2061,331
930,930,0,0,370,2061,331
931,931,0,0,370,2061,331
932,932,0,0,370,2061,331
933,933,0,0,370,2061,331
934,934,0,0,370,2061,331
935,935,0,0,370,2061,331
936,936,0,0,370,2061,331
937,937,0,0,370,2061,331
938,938,0,0,370,2061,331
939,939,0,0,370,2061,331
940,940,0,0,370,2061,331
941,941,0,0,370,2061,331
942,942,0,0,370,2061,331
943,943,0,0,370,2061,331
944,944,0,0,370,2061,331
945,945,0,0,370,2061,331
946,946,0,0,370,2061,331
947,947,0,0,370,2061,331
948,948,0,0,370,2061,331
949,949,0,0,370,2061,331
950,950,0,0,370,2061,331
951,951,0,0,370,2061,331
952,952,0,0,370,2061,331
953,953,0,0,370,2061,331
954,954,0,0,370,2061,331
955,955,0,0,370,2061,331
956,956,0,0,370,2061,331
957,957,0,0,370,2061,331
958,958,0,0,370,2061,331
959,959,0,0,370,2061,331
960,960,0,0,370,2061,331
961,961,0,0,370,2061,331
962,962,0,0,370,2061,331
963,963,0,0,370,2061,331
964,964,0,0,370,2061,331
965,965,0,0,370,2061,331
966,966,0,0,370,2061,331
967,967,0,0,370,2061,331
968,968,0,0,370,2061,331
969,969,0,0,370,2061,331
970,970,0,0,370,2061,331
971,971,0,0,370,2061,331
972,972,0,0,370,2061,331
973,973,0,0,370,2061,331
974,974,0,0,370,2061,331
975,975,0,0,370,2061,331
976,976,0,0,370,2061,331
977,977,0,0,370,2061,331
978,978,0,0,370,2061,331
979,979,0,0,370,2061,331
980,980,0,0,370,2061,331
981,981,0,0,370,2061,331
982,982,0,0,370,2061,331
983,983,0,0,370,2061,331
984,984,0,0,370,2061,331
985,985,0,0,370,2061,331
986,986,0,0,370,2061,331
987,987,0,0,370,2061,331
988,988,0,0,370,2061,331
989,989,0,0,370,2061,331
990,990,0,0,370,2061,331
991,991,0,0,370,2061,331
992,992,0,0,370,2061,331
993,993,0,0,370,2061,331
994,994,0,0,370,2061,331
995,995,0,0,370,2061,331
996,996,0,0,370,2061,331
997,997,0,0,370,2061,331
998,998,0,0,370,2061,331
999,999,0,0,370,2061,331
1000,1000,0,0,370,2061,331
1001,1001,0,0,370,2061,331
1002,1002,0,0,370,2061,331
1003,1003,0,0,370,2061,331
1004,1004,0,0,370,2061,331
1005,1005,0,0,370,2061,331
1006,1006,0,0,370,2061,331
1007,1007,0,0,370,2061,331
1008,1008,0,0,370,2061,331
1009,1009,0,0,370,2061,331
1010,1010,0,0,370,2061,331
1011,1011,0,0,370,2061,331
1012,1012,0,0,370,2061,331
1013,1013,0,0,370,2061,331
1014,1014,0,0,370,2061,331
1015,1015,0,0,370,2061,331
1016,1016,0,0,370,2061,331
1017,1017,0,0,370,2061,331
1018,1018,0,0,370,2061,331
1019,1019,0,0,370,2061,331
1020,1020,0,0,370,2061,331
1021,1021,0,0,370,2061,331
1022,1022,0,0,370,2061,331
1023,1023,0,0,370,2061,331
