Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
979,979,0,0,48,0,3
980,980,0,0,48,0,3
981,981,0,0,48,0,3
982,982,0,0,48,0,3
983,983,0,0,48,0,3
984,984,0,0,48,0,3
985,985,0,0,48,0,3
986,986,0,0,48,0,3
987,987,0,0,48,0,3
988,988,0,0,48,0,3
989,989,0,0,48,0,3
990,990,0,0,48,0,3
991,991,0,0,48,0,3
992,992,0,0,48,0,3
993,993,0,0,48,0,3
994,994,0,0,48,0,3
995,995,0,0,48,0,3
996,996,0,0,48,0,3
997,997,0,0,48,0,3
998,998,0,0,48,0,3
999,999,0,0,48,0,3
1000,1000,0,0,48,0,3
1001,1001,0,0,48,0,3
1002,1002,0,0,48,0,3
1003,1003,0,0,48,0,3
1004,1004,0,0,48,0,3
1005,1005,0,0,48,0,3
1006,1006,0,0,48,0,3
1007,1007,0,0,48,0,3
1008,1008,0,0,48,0,3
1009,1009,0,0,48,0,3
1010,1010,0,0,48,0,3
1011,1011,0,0,48,0,3
1012,1012,0,0,48,0,3
1013,1013,0,0,48,0,3
1014,1014,0,0,48,0,3
1015,1015,0,0,48,0,3
1016,1016,0,0,48,0,3
1017,1017,0,0,48,0,3
1018,1018,0,0,48,0,3
1019,1019,0,0,48,0,3
1020,1020,0,0,48,0,3
1021,1021,0,0,48,0,3
1022,1022,0,0,48,0,3
1023,1023,0,0,48,0,3
