Time_s,Original,After_60Hz_Notch,After_120Hz_Notch,After_500Hz_LPF
0.06621986,2012,2012.95251692481,2010.98056818718,2000.29898850206
0.06623415,2008,2008.96011290524,2006.99156089563,2000.87029397623
0.06624844,2003,2003.96889093684,2002.00638146632,2001.41792440591
0.06626273,2018,2018.97629186963,2017.01735221071,2001.94278006634
0.06627702,2008,2008.98298916945,2007.02649451053,2002.45258338666
0.06629131,2010,2010.9907334367,2009.03905993488,2002.94582021994
0.0663056,2011,2011.99804288333,2010.05060252773,2003.42012732107
0.06631989,2001,2002.00653335763,2000.06596921336,2003.87283805813
0.06633418,2002,2003.01620429516,2001.08515656986,2004.29563782978
0.06634847,2001,2002.02584313988,2000.10452561697,2004.68518208279
0.06636276,2004,2005.03518029685,2003.12326702999,2005.04376970753
0.06637705,2001,2002.04448490026,2000.1421876925,2005.37361820189
0.06639134,2013,2014.05254473141,2012.15765091107,2005.68028088259
0.06640563,2001,2002.06057184913,2000.17329300965,2005.9690115347
0.06641992,1998,1999.07058595843,1997.19517148366,2006.23305873226
0.06643421,2005,2006.08002765668,2004.21560641912,2006.4680931437
0.0664485,1969,1970.09334066814,1968.24792633692,2006.6632800245
0.06646279,1961,1962.11254349299,1960.29817990122,2006.78511146323
0.06647708,1957,1958.13332480559,1956.35342648117,2006.81061048289
0.06649137,1963,1964.15379831061,1962.40800357362,2006.74087560156
0.06650566,1951,1952.17504079238,1950.46513837661,2006.58005643988
0.06651995,1937,1938.19974466622,1936.53290278991,2006.31856093717
0.06653424,1927,1928.22763895914,1926.610476616,2005.9388112085
0.06654853,1944,1945.25454748228,1943.68532582554,2005.44066812338
0.06656282,1945,1946.27898843892,1944.75300276059,2004.84473848035
0.06657711,1962,1963.30096178442,1961.81350622158,2004.1759116073
0.0665914,1980,1981.31817829274,1979.8599691011,2003.46597142724
0.06660569,1989,1990.33171604095,1988.89562765463,2002.74919893893
0.06661998,1993,1994.34346089418,1992.92614051792,2002.04701772919
0.06663427,2000,2001.35368231835,1999.95231625279,2001.3716802041
0.06664856,2000,2001.36291907494,1999.97577111041,2000.73169490954
0.06666285,2012,2013.37049785139,2011.99448533674,2000.13545912335
0.06667714,2021,2022.37520691685,2021.00482519944,1999.59759390444
0.06669143,2027,2028.37785487919,2027.00921867114,1999.13315831465
0.06670572,2021,2022.38046214581,2021.01372792955,1998.74587804273
0.06672001,2012,2013.38504858113,2012.02441132645,1998.42445090157
0.0667343,2018,2019.38999757574,2018.03641720342,1998.15668325414
0.06674859,2002,2003.39625152195,2002.05257118115,1997.93347445901
0.06676288,2008,2009.40380988685,2008.07286934383,1997.74278547802
0.06677717,2020,2021.40890156542,2020.085997838,1997.58692858935
0.06679146,2026,2027.41152707426,2026.09196010878,1997.48166899622
0.06680575,2000,2001.41680415516,2000.10610892189,1997.423142363
0.06682004,2011,2012.42405863114,2011.1264184051,1997.3915252562
0.06683433,1987,1988.43302043526,1987.15207515583,1997.37159167382
0.06684862,2000,2001.44341952375,2000.18226581035,1997.35099296774
0.06686291,2000,2001.45202332116,2000.20729102193,1997.33084106195
0.0668772,2001,2002.46044800464,2001.23199886019,1997.31803491041
0.06689149,2021,2022.46600013912,2021.24830914405,1997.32293398845
0.06690578,2037,2038.46666040803,2037.25016706049,1997.37230010378
0.06692007,2011,2012.46862455901,2011.25616156418,1997.4760092641
0.06693436,2010,2011.4741814369,2010.27315607763,1997.61246490287
0.06694865,2023,2024.47807809712,2023.2853896017,1997.77208748322
0.06696294,2032,2033.47896825433,2032.28882493393,1997.96976336361
0.06697723,2014,2015.4810272126,2014.29598861353,1998.20912599004
0.06699152,2021,2022.48452392129,2021.30768549226,1998.47739239251
0.06700581,2030,2031.48582201928,2030.31300602921,1998.77471948321
0.0670201,2010,2011.48855793347,2010.32285940521,1999.10119596343
0.06703439,2011,2012.49380849276,2011.34047319291,1999.43976365718
0.06704868,1990,1991.50170752948,1990.36624486183,1999.77000942162
0.06706297,1977,1978.51413936829,1977.40582178813,2000.06548647513
0.06707726,1957,1958.53096776572,1957.45878789187,2000.29511926584
0.06709155,1976,1977.54788186722,1976.5122048703,2000.44600554538
0.06710584,1969,1970.56313055364,1969.56081685752,2000.52816751509
0.06712013,1971,1972.57900308404,1971.6114891016,2000.54918851979
0.06713442,1951,1952.59724943506,1951.66946669877,2000.50165983776
0.06714871,1960,1961.61692580432,1960.73191254189,2000.37584305907
0.067163,1955,1956.63601130657,1955.79275960545,2000.1735009186
0.06717729,1963,1964.65464020907,1963.85240742258,1999.90327304881
0.06719158,1967,1968.67160013675,1967.90721624145,1999.57730207726
0.06720587,1964,1965.68837232832,1964.96162727938,1999.20611049164
0.06722016,1995,1996.70132047522,1996.00473028719,1998.80746591728
0.06723445,1981,1982.71192651299,1982.0409715558,1998.40589441321
0.06724874,1967,1968.72625055201,1968.08852822729,1997.99706898196
0.06726303,1967,1968.74240590811,1968.14173414776,1997.56181693313
0.06727732,1939,1940.76227688646,1940.20623579925,1997.08221316222
0.06729161,1961,1962.78289934701,1962.27313424894,1996.54544300902
0.0673059,1984,1985.79740472993,1985.32182245627,1995.97523473287
0.06732019,2005,2006.80592892373,2006.35271140128,1995.4183106469
0.06733448,1983,1984.81453307929,1984.38398553648,1994.89600628763
0.06734877,1995,1996.82442888288,1996.41927697206,1994.40190396111
0.06736306,2008,2009.83090253151,2009.44444299658,1993.94261997117
0.06737735,2007,2008.83570536425,2008.46473850056,1993.5350273382
0.06739164,1997,1998.84193491636,1998.48945462568,1993.17727476706
0.06740593,1998,1999.84932129896,1999.51777845414,1992.8572774487
0.06742022,2015,2016.85422811371,2016.53879942806,1992.57778229886
0.06743451,2022,2023.85584791439,2023.5500966559,1992.35739107671
0.0674488,2013,2014.85768274975,2014.56217683544,1992.20366765174
0.06746309,2029,2030.85852055115,2030.57140302513,1992.11527435512
0.06747738,2046,2047.85486035233,2047.56727428678,1992.10790887508
0.06749167,2039,2040.84980069558,2040.55908919065,1992.19759340205
0.06750596,2038,2039.84576601956,2039.5541212472,1992.37914682057
0.06752025,2026,2027.84342947503,2027.55438823964,1992.63630071877
0.06753454,2031,2032.84198270077,2032.55746317715,1992.95413611508
0.06754883,2039,2040.83873226031,2040.55526555899,1993.33123110657
0.06756312,2004,2005.8390652114,2005.56395521473,1993.7563715767
0.06757741,2029,2030.84069132628,2030.57665781027,1994.20771912582
0.0675917,2025,2026.83943568929,2026.58084819104,1994.68816979901
0.06760599,2032,2033.83772302795,2033.58380156131,1995.20672525428
0.06762028,2023,2024.83622682474,2024.58753778503,1995.76052370202
0.06763457,2040,2041.83360044537,2041.58801668541,1996.34925050396
0.06764886,2040,2041.82863231296,2041.58160481714,1996.98181320204
0.06766315,2040,2041.82361245537,2041.57517335977,1997.66257125026
0.06767744,2030,2031.81988765162,2031.57276178029,1998.38233697899
0.06769173,2028,2029.81772698489,2029.57517534724,1999.12655869916
0.06770602,2021,2022.81672611079,2022.58119883269,1999.88202882068
0.06772031,2032,2033.81513414076,2033.585578321,2000.64414771714
0.0677346,2020,2021.8136245899,2021.59033377644,2001.41249225724
0.06774889,2014,2015.81448673284,2015.6023308172,2002.17591425081
0.06776318,1993,1994.81893186326,1994.62519880701,2002.91127834503
0.06777747,1965,1966.82992144991,1966.66781475199,2003.58181446534
0.06779176,1969,1970.84408686278,1970.72006443247,2004.15463519574
0.06780605,1959,1960.85900292055,1960.77466653454,2004.62008303181
0.06782034,1954,1955.87588094568,1955.83524977037,2004.97370865156
0.06783463,1942,1943.89498924388,1943.90261265517,2005.20619411951
0.06784892,1956,1957.91376808313,1957.96907042975,2005.31734105263
0.06786321,1964,1965.92952376839,1966.02653932604,2005.32624098243
0.0678775,1964,1965.94414192386,1966.08067448735,2005.25392951269
0.06789179,1963,1964.95883438918,1965.13510822492,2005.10906904626
0.06790608,1965,1966.97333139411,1967.18902749291,2004.89651130463
0.06792037,1978,1979.98574730344,1980.23677283904,2004.62875078669
0.06793466,2002,2003.99311975466,2004.26945759572,2004.33518543562
0.06794895,1991,1992.99868177875,1993.29678199996,2004.04245828145
0.06796324,1997,1999.00485761686,1999.32601717865,2003.75505259633
0.06797753,1989,1991.01124293863,1991.35594734219,2003.46984094628
0.06799182,1996,1998.01770284043,1998.38616522882,2003.18583884573
0.06800611,1981,1983.02517974829,1983.41949511198,2002.89919250328
0.0680204,1971,1973.03596242436,1973.46279835068,2002.59457983155
0.06803469,1968,1970.04843372212,1970.51121763679,2002.25522876361
0.06804898,1973,1975.06057289578,1975.55868652696,2001.8786596207
0.06806327,1957,1959.07413028776,1959.61045204306,2001.46359816876
0.06807756,1976,1978.08721985552,1978.66085187536,2001.00941507696
0.06809185,1983,1985.09674412056,1985.70059216955,2000.53365783539
0.06810614,1986,1988.10485835781,1988.7361384564,2000.05624142446
0.06812043,1982,1984.11304399289,1984.77193300165,1999.58266640951
0.06813472,1972,1974.12305137431,1974.81322308369,1999.10636978486
0.06814901,1995,1997.1312438486,1997.84909567222,1998.62803626534
0.0681633,2014,2016.13371647053,2016.8678372377,1998.17564479827
0.06817759,2016,2018.13329860961,2018.87793876611,1997.77928512774
0.06819188,2018,2020.13228030945,2020.8862710065,1997.44851450129
0.06820617,2018,2020.13093108519,2020.8936418444,1997.18289052444
0.06822046,2034,2036.12736579793,2036.89439612756,1996.98772503417
0.06823475,2019,2021.1236050771,2021.89459631786,1996.8673700203
0.06824904,2049,2051.11776381726,2051.88858762949,1996.82526856889
0.06826333,2033,2035.10997741021,2035.87677806879,1996.87083752291
0.06827762,2022,2024.10576774536,2024.87573242196,1996.99223226557
0.06829191,2012,2014.10432600993,2014.88302020386,1997.16111086737
0.0683062,2033,2035.10134231815,2035.88570998405,1997.36934768465
0.06832049,2034,2036.09533589053,2036.87936103584,1997.6302310046
0.06833478,1984,1986.0958687133,1986.89265709972,1997.92683093462
0.06834907,2022,2024.097956518,2024.91063954574,1998.22660501425
0.06836336,2027,2029.09419241846,2029.91108829428,1998.54393326424
0.06837765,2039,2041.08807931044,2041.90451573037,1998.9064185129
0.06839194,2000,2002.08554312941,2002.90869868405,1999.30568804526
0.06840623,1966,1968.09277743492,1968.94220970532,1999.68988908485
0.06842052,1992,1994.10102635943,1994.97877274391,2000.01970061662
0.06843481,1915,1917.11607985378,1918.03575062966,2000.26909599749
0.0684491,1974,1976.13349180446,1977.09979609421,2000.40894881998
0.06846339,1913,1915.15110647995,1916.16443616605,2000.4360809336
0.06847768,1916,1918.17646438323,1919.25228364682,2000.3282142487
0.06849197,2005,2007.1893634018,2008.30272896922,2000.11060723712
0.06850626,1975,1977.19425036091,1978.32912003908,1999.86427004474
0.06852055,1965,1967.20445880879,1968.37145674833,1999.60079942128
0.06853484,1985,1987.21325391894,1988.40952938621,1999.30718851787
0.06854913,1961,1963.22252108396,1964.4489917631,1998.98887163945
0.06856342,1984,1986.23185592199,1987.48862749033,1998.64562539613
0.06857771,2001,2003.23573700432,2004.51187222347,1998.29876573189
0.068592,1982,1984.23982148869,1985.53569825766,1997.9678004779
0.06860629,1942,1944.25178493247,1945.58312587378,1997.62267134881
0.06862058,1989,1991.26273717837,1992.62747749823,1997.23961306533
0.06863487,1985,1987.26783035102,1988.6542099871,1996.84620022691
0.06864916,1965,1967.27608823071,1968.69039393942,1996.45318080666
0.06866345,1973,1975.28589378217,1976.7311729726,1996.04378864197
0.06867774,1981,1983.29347576968,1984.7652307435,1995.62185770646
0.06869203,1975,1977.30071983926,1978.79822296438,1995.19784161128
0.06870632,1950,1952.3120697158,1953.84347624076,1994.75860776673
0.06872061,1953,1955.32631200666,1956.89734337998,1994.28015824294
0.0687349,1940,1942.34182957628,1943.95496699253,1993.75031793107
0.06874919,1940,1942.35902561673,1944.01755111502,1993.16216581243
0.06876348,1929,1931.37762985308,1933.0842790309,1992.50884093349
0.06877777,1948,1950.39508278931,1952.14746765177,1991.79429017891
0.06879206,1973,1975.40653639917,1977.19257250065,1991.04918202893
0.06880635,1970,1972.41495452875,1974.22848678736,1990.30917002399
0.06882064,1965,1967.42437760957,1969.26733024284,1989.58229788591
0.06883493,1974,1976.43318915421,1978.30425037153,1988.86729736171
0.06884922,1991,1993.43842650899,1995.33035876346,1988.17955061948
0.06886351,2004,2006.43955183677,2008.34404397658,1987.54611792035
0.0688778,2007,2009.43845147954,2011.35096710483,1986.98738537006
0.06889209,2006,2008.43701133584,2010.3567862764,1986.50865423743
0.06890638,2011,2013.43496221511,2015.36069355002,1986.10887882949
0.06892067,2020,2022.43095772138,2024.35865035448,1985.7927775483
0.06893496,2023,2025.42526782138,2027.35146813622,1985.56851205673
0.06894925,2002,2004.42193299239,2006.35126785416,1985.42793330163
0.06896354,2020,2022.41893276777,2024.35198614729,1985.35591072035
0.06897783,2016,2018.41397789146,2020.34675556012,1985.3537367863
0.06899212,2023,2025.40855031504,2027.34002304495,1985.42541159488
0.06900641,2023,2025.40211167553,2027.33017419362,1985.57112112914
0.0690207,2027,2029.39506641792,2031.31842327923,1985.7913789031
0.06903499,2001,2003.39091612049,2005.31527398593,1986.07236211548
0.06904928,2026,2028.38683222322,2030.31223872645,1986.39854583362
0.06906357,2021,2023.37998692596,2025.3008352389,1986.77577960093
0.06907786,2006,2008.37576764873,2010.29722603345,1987.20017190101
0.06909215,1991,1993.37552042612,1995.30544538989,1987.64357409922
0.06910644,2015,2017.37399237982,2019.30973227387,1988.09370539022
0.06912073,2020,2022.3684906603,2024.30201025159,1988.56783152462
0.06913502,2020,2022.362248384,2024.29198119725,1989.08014140982
0.06914931,2010,2012.35728586063,2014.28570587288,1989.62482756952
0.0691636,2018,2020.352525594,2022.27995090212,1990.19296141744
0.06917789,2009,2011.34783300583,2013.27431229051,1990.78051468112
0.06919218,2011,2013.34401618571,2015.27121368289,1991.38122919845
0.06920647,2013,2015.33959372718,2017.26621045652,1991.99164905274
0.06922076,2003,2005.33618186496,2007.26415095558,1992.60802450735
0.06923505,2012,2014.33283779231,2016.26220587147,1993.22438549056
0.06924934,2020,2022.32713767306,2024.25310461948,1993.84733411604
0.06926363,1999,2001.32312216539,2003.24896964732,1994.47718970365
0.06927792,1979,1981.32456146649,1983.26110752956,1995.0859278469
0.06929221,1966,1968.33037676995,1970.28627544351,1995.63754851269
0.0693065,1957,1959.3390854471,1961.32001973225,1996.10767984337
0.06932079,1976,1978.34637728384,1980.34940661383,1996.4946167752
0.06933508,1960,1962.35319508378,1964.37726343387,1996.80912765511
0.06934937,1950,1952.36344397303,1954.41530199038,1997.04388335044
0.06936366,1942,1944.37604543459,1946.46028104702,1997.18192018212
0.06937795,1949,1951.38870921618,1953.50532558304,1997.21972553146
0.06939224,1949,1951.40035763801,1953.54720011462,1997.16640737757
0.06940653,1950,1952.41179860718,1954.58832625643,1997.03166451088
0.06942082,1953,1955.42262786173,1957.62748895044,1996.82329006802
0.06943511,1946,1948.4339225477,1950.66791712285,1996.54629856242
0.0694494,1968,1970.44312363511,1972.70193190526,1996.21089821373
0.06946369,1960,1962.45036608276,1964.72993808206,1995.83556371121
0.06947798,1966,1968.45780479905,1970.75839940974,1995.4294018265
0.06949227,1970,1972.46382357198,1974.78246597507,1994.99906160236
0.06950656,1968,1970.46949990485,1972.80536956457,1994.55277874474
0.06952085,1976,1978.47429507739,1980.82549307959,1994.09635573953
0.06953514,1987,1989.47645858256,1991.83758546367,1993.64355138989
0.06954943,2030,2032.47127789836,2034.82751357003,1993.23068818532
0.06956372,2000,2002.46427629272,2004.81185247667,1992.88881827617
0.06957801,2018,2020.45882100777,2022.80070472477,1992.61470480826
0.0695923,2000,2002.45329584203,2004.78922132645,1992.39883166083
0.06960659,1999,2001.45025955156,2003.78507768586,1992.22874189325
0.06962088,2003,2005.44674899143,2007.77938330376,1992.0941265074
0.06963517,2008,2010.44195641959,2012.76971601849,1991.99891318487
0.06964946,2009,2011.43628630622,2013.75729075963,1991.94816987701
0.06966375,2003,2005.43122033355,2007.74655324365,1991.93972627843
0.06967804,2017,2019.42500788063,2021.73225233112,1991.97243808513
0.06969233,2011,2013.41764943652,2015.71439136883,1992.05149417347
0.06970662,1998,2000.4127813958,2002.70387967424,1992.16848868218
0.06972091,1993,1995.41026856707,1997.70030950158,1992.30277244502
0.0697352,1984,1986.40957174116,1988.70206102057,1992.43738710496
0.06974949,2011,2013.40638126708,2015.69620538643,1992.57399959561
0.06976378,2015,2017.39894730375,2019.67749689654,1992.73613163256
0.06977807,1948,1950.39992943229,1952.6839129904,1992.90625394676
0.06979236,1991,1993.40407354182,1995.6996845925,1993.04106773795
0.06980665,2030,2032.39710449467,2034.68198953292,1993.17081150744
0.06982094,2024,2026.38562392126,2028.65064202712,1993.35167036706
0.06983523,2044,2046.37219194667,2048.61332763418,1993.60303812687
0.06984952,2044,2046.35600151458,2048.56762977467,1993.93661371996
0.06986381,2027,2029.34203632957,2031.52850239287,1994.348071468
0.0698781,2015,2017.33191214087,2019.50079163593,1994.80928214625
0.06989239,2030,2032.32131902564,2034.47156742992,1995.30352883608
0.06990668,1964,1966.31752916243,1968.46264450418,1995.80433042378
0.06992097,1968,1970.32202211029,1972.47845384517,1996.25511533799
0.06993526,1942,1944.32940903042,1946.50282192671,1996.6170879065
0.06994955,1971,1973.33632238051,1975.52564334242,1996.88576993774
0.06996384,1963,1965.34033817254,1967.53964656655,1997.07813506993
0.06997813,1940,1942.34845949133,1944.56583934475,1997.19365712381
0.06999242,1931,1933.36081965743,1935.60461558702,1997.20612758797
0.07000671,1944,1946.37256934067,1948.64142307165,1997.10825831716
0.070021,1918,1920.38599761751,1922.68312630057,1996.90270882205
0.07003529,1920,1922.40258492757,1924.7341615604,1996.57852202535
0.07004958,1926,1928.41802075657,1930.78159326977,1996.13591008745
0.07006387,1947,1949.42974638984,1951.81774516563,1995.60020091946
0.07007816,1951,1953.43803181025,1955.84342897363,1995.00362897739
0.07009245,1965,1967.4438203375,1969.86147639148,1994.37215074863
0.07010674,1966,1968.4475164619,1970.87310235354,1993.72529572874
0.07012103,1963,1965.45140989275,1967.88517638026,1993.07164682004
0.07013532,1952,1954.45711640723,1956.9025440745,1992.40511215325
0.07014961,1991,1993.4589795499,1995.90823621938,1991.73464767852
0.0701639,1987,1989.4560576682,1991.89943224634,1991.09257562585
0.07017819,1984,1986.4540079372,1988.89310637719,1990.49206621993
0.07019248,1978,1980.45309950536,1982.8900654248,1989.92391122638
0.07020677,1971,1973.45387073944,1975.89192323976,1989.37648283294
0.07022106,1971,1973.45551319302,1975.89625310316,1988.83981217833
0.07023535,1949,1951.46004651295,1953.90911178906,1988.3001371325
0.07024964,1963,1965.46558452189,1967.92483804171,1987.74407067761
0.07026393,1965,1967.46889490197,1969.93373478384,1987.17763936077
0.07027822,1972,1974.47092079068,1976.9386329422,1986.61481268462
0.07029251,1963,1965.47314375652,1967.94397767042,1986.05989781834
0.0703068,1976,1978.47475571026,1980.94734476832,1985.51447766938
0.07032109,1982,1984.47373684056,1986.94267651548,1984.99026734623
0.07033538,1983,1985.47170382884,1987.93482536066,1984.49967432891
0.07034967,1992,1994.46825302139,1996.92258228542,1984.0498735464
0.07036396,2009,2011.46123030914,2013.89948854453,1983.6567849539
0.07037825,2014,2016.45117550562,2018.8671686657,1983.3410804634
0.07039254,2008,2010.44118694388,2012.83492131597,1983.10881153657
0.07040683,2009,2011.4318035437,2013.80436496467,1982.95230741195
0.07042112,2025,2027.42006285166,2029.7666151749,1982.87300832898
0.07043541,2016,2018.40731246275,2020.72571894771,1982.87796669451
0.0704497,2026,2028.39436099054,2030.68410536575,1982.96581720117
0.07046399,2027,2029.37986224559,2031.63773943857,1983.1370651715
0.07047828,2029,2031.36489436089,2033.5898595677,1983.39299277738
0.07049257,2018,2020.35107384042,2022.5453179083,1983.72487028015
0.07050686,2018,2020.33867010009,2022.50492414647,1984.11752532614
0.07052115,2031,2033.32445123166,2035.4589853557,1984.56734519213
0.07053544,2021,2023.30976475601,2025.41154823795,1985.07765945985
0.07054973,2027,2029.29555385884,2031.36544534616,1985.64317056127
0.07056402,2015,2017.28208814833,2019.3214877738,1986.25440615786
0.07057831,2029,2031.26829051898,2033.27644678777,1986.90531916286
0.0705926,2032,2034.25214153145,2036.22426838761,1987.60138379189
0.07060689,2060,2062.23175702044,2064.1593069141,1988.3617955334
0.07062118,2012,2014.21400647723,2016.10217573557,1989.18636509771
0.07063547,2029,2031.20037098885,2033.05731805725,1990.0445239401
0.07064976,2005,2007.18761795611,2009.01503626073,1990.91388297712
0.07066405,2016,2018.17655548306,2019.97775599786,1991.78220840602
0.07067834,1987,1989.1678567451,1990.94749704992,1992.63265956542
0.07069263,1991,1993.16246399164,1994.92708514662,1993.44362148175
0.07070692,1989,1991.15674061636,1992.90561033474,1994.20466396697
0.07072121,1967,1969.15418808487,1970.89357701573,1994.90659260141
0.0707355,1992,1994.15116974482,1995.88007476602,1995.5413902764
0.07074979,1974,1976.1471471615,1977.86349015322,1996.11680233768
0.07076408,1973,1975.14562193257,1976.85432842831,1996.62947152719
0.07077837,1963,1965.14551613417,1966.84935454515,1997.06758850846
0.07079266,1980,1982.14440547213,1983.84129599466,1997.43291734128
0.07080695,1983,1985.14053964408,1986.82490467434,1997.74238719008
0.07082124,1990,1992.13526612364,1993.80422651267,1998.01344799907
0.07083553,1976,1978.13087469596,1979.78613266442,1998.24936089707
0.07084982,1975,1977.12844254645,1978.7738545243,1998.44105146975
0.07086411,1994,1996.12352537393,1997.75406050678,1998.59230001156
0.0708784,1988,1990.11679730006,1991.72877676453,1998.72039775076
0.07089269,1978,1980.11216420411,1981.70972257626,1998.82501014863
0.07090698,1977,1979.10895234658,1980.69487626434,1998.89415599535
0.07092127,1981,1983.10527617073,1984.678581837,1998.92594402985
0.07093556,1966,1968.10302117546,1969.66649655649,1998.91867499168
0.07094985,1952,1954.10461095839,1955.66588941898,1998.85521467171
0.07096414,1931,1933.11085240955,1934.67917689607,1998.7078940963
0.07097843,1951,1953.11716558902,1954.69261620087,1998.46460106649
0.07099272,1961,1963.11937577408,1964.6936849097,1998.1458946183
0.07100701,1950,1952.12165852583,1953.69491217057,1997.77120445197
0.0710213,1973,1975.12226315323,1976.69104706187,1997.35007707961
0.07103559,1978,1980.11903549965,1981.67563066639,1996.90571186409
0.07104988,1989,1991.11359263415,1992.65351870507,1996.46186249687
0.07106417,1993,1995.10606997324,1996.62512138618,1996.03445763475
0.07107846,1998,2000.097276267,2001.5928687755,1995.63498475175
0.07109275,2002,2004.08721211291,2005.55676626928,1995.27123175402
0.07110704,2011,2013.07533949743,2014.51520394368,1994.95238249574
0.07112133,2023,2025.06058195659,2026.4649577098,1994.69281601847
0.07113562,2031,2033.04307535756,2034.40644148144,1994.50931378101
0.07114991,2041,2043.02309027261,2044.34047354666,1994.41599558709
0.0711642,2044,2046.00130125888,2047.26908406894,1994.42250463705
0.07117849,2020,2021.98228794052,2023.20601589477,1994.51864839656
0.07119278,2016,2017.96699275526,2019.15409685264,1994.67467795045
0.07120707,2028,2029.95056731569,2031.09878375196,1994.87673067694
0.07122136,2014,2015.93435902223,2017.04412284767,1995.12440440366
0.07123565,2018,2019.91944558229,2020.99334996934,1995.40844454115
0.07124994,1994,1995.90717369929,1996.95050640168,1995.71131382644
0.07126423,1999,2000.89740835597,2001.91518715365,1996.01213588178
0.07127852,1959,1960.89230375168,1961.89385335976,1996.2840164834
0.07129281,1987,1988.88876155466,1989.87720825847,1996.50520987992
0.0713071,2013,2014.87789375875,2015.83859224924,1996.69886408426
0.07132139,2014,2015.86333852469,2016.78892833229,1996.90577506469
0.07133568,2016,2017.84832915456,2018.73792186671,1997.13927917058
0.07134997,1970,1971.83919531747,1972.70456223621,1997.37717487593
0.07136426,1998,1999.83243448555,2000.67833968525,1997.58838411979
0.07137855,1914,1915.83316336968,1916.67460089138,1997.73796001646
0.07139284,2017,2018.83128028591,2019.66303872831,1997.8113135874
0.07140713,1934,1935.82665133041,1936.64325537745,1997.83201032137
0.07142142,2033,2034.81981602481,2035.61687355209,1997.82078901913
0.07143571,1982,1983.80646597954,1984.57097464113,1997.81082675123
0.07145,2012,2013.79589501054,2014.53344509281,1997.81517289541
0.07146429,1986,1987.78473612755,1988.49418525411,1997.82455988715
0.07147858,2005,2006.77447109406,2007.45764284653,1997.83711997451
0.07149287,1949,1950.76913982547,1951.43593691241,1997.83108392097
0.07150716,1955,1956.77049175293,1957.43431106076,1997.76508778853
0.07152145,1955,1956.77098396855,1957.43013383881,1997.62145065618
0.07153574,1960,1961.77075135152,1962.4238112931,1997.4105922294
0.07155003,1928,1929.77410328593,1930.42827071344,1997.12631141174
0.07156432,1962,1963.77713351281,1964.43179161621,1996.76147617163
0.07157861,1952,1953.77687946816,1954.42548835595,1996.33445206493
0.0715929,1944,1945.77899784543,1946.42633217618,1995.85282430138
0.07160719,1946,1947.7818720009,1948.42947171571,1995.30917321221
0.07162148,1969,1970.78132712742,1971.42238410801,1994.71765321161
0.07163577,1972,1973.7772294997,1974.40467264358,1994.10725220816
0.07165006,1972,1973.77267741814,1974.38563570558,1993.49445374069
0.07166435,2003,2004.76390060285,2005.35396637081,1992.89716076004
0.07167864,1975,1976.75467098072,1977.32098506423,1992.33213100295
0.07169293,1975,1976.7491634617,1977.29921695104,1991.78621819198
0.07170722,1971,1972.74414531656,1973.27896311752,1991.24364054114
0.07172151,1993,1994.73665399642,1995.25133843742,1990.71204453376
0.0717358,1992,1993.7262863989,1994.21513836041,1990.21078103411
0.07175009,1996,1997.71546751446,1998.17764201765,1989.75061457188
0.07176438,1997,1998.70392845469,1999.13804581211,1989.33374836336
0.07177867,2009,2010.69059245287,2011.09312335314,1988.96704297982
0.07179296,2036,2037.67195916945,2038.0323802999,1988.67342635919
0.07180725,2012,2013.65287840172,2013.97037290584,1988.46937186159
0.07182154,2006,2007.63779466795,2007.92043664684,1988.33647058452
0.07183583,2010,2011.62293679499,2011.87125885536,1988.2548772575
0.07185012,2006,2007.60803582926,2007.82203564953,1988.22052202352
0.07186441,2026,2027.59093762371,2027.76630886812,1988.238279207
0.0718787,2021,2022.57177792818,2022.70449149777,1988.31993626952
0.07189299,2024,2025.55284710689,2025.64345940645,1988.46763308748
0.07190728,2015,2016.53468429529,2016.58483319807,1988.67299413279
0.07192157,2025,2026.51634717998,2026.52578919987,1988.92951382824
0.07193586,2038,2039.49487377732,2039.45744684734,1989.24514304566
0.07195015,2037,2038.47174683644,2038.38426110146,1989.63258747485
0.07196444,2028,2029.44993003649,2029.31512758919,1990.08751061368
0.07197873,2020,2021.4303662913,2021.25287729274,1990.59155593503
0.07199302,2030,2031.41049698487,2031.18983706712,1991.13326778304
0.07200731,2027,2028.38964946635,2028.12399344015,1991.71354143205
0.0720216,2026,2027.36930588552,2027.05979705824,1992.33020980502
0.07203589,2031,2032.34838940144,2031.99402127162,1992.97970269753
0.07205018,2037,2038.32595814178,2037.92384550502,1993.66592664233
0.07206447,2036,2037.30282113707,2036.85170220757,1994.39295836651
0.07207876,2037,2038.27965255846,2037.77961855413,1995.15916905913
0.07209305,2041,2042.25577977707,2041.70558130356,1995.96295172955
0.07210734,2041,2042.23133833722,2041.63000212533,1996.80467532464
0.07212163,2033,2034.20794504463,2033.55773560651,1997.67826358839
0.07213592,2036,2037.18519630999,2036.48757429151,1998.5735608567
0.07215021,2000,2001.1668631542,2000.43083260791,1999.46879716971
0.0721645,2004,2005.15281025809,2004.38710321539,2000.33037896077
0.07217879,2007,2008.13778506095,2007.34062918634,2001.14639379535
0.07219308,1968,1969.12757872412,1968.30878461849,2001.90380875356
0.07220737,1990,1991.11963166906,1990.28388878985,2002.57880485356
0.07222166,1962,1963.11246223653,1962.26149650087,2003.16385269143
0.07223595,1918,1919.11495811328,1918.2682664466,2003.62522671933
0.07225024,1934,1935.12119149838,1934.28640756475,2003.9208107995
